ch4,ch5,ch3
-0.007222,-0.008395,-0.002363
-0.006755,-0.008273,-0.000907
-0.005336,-0.008846,-0.002048
-0.006217,-0.008154,-0.003182
-0.006297,-0.005874,-0.00275
-0.004367,-0.003987,-0.001612
-0.004572,-0.005531,-0.001812
-0.006907,-0.008519,-0.002611
-0.006709,-0.011418,-0.002927
-0.005419,-0.013706,-0.003071
-0.00546,-0.013771,-0.001956
-0.00662,-0.012642,-0.000685
-0.00511,-0.01123,-0.001401
-0.00163,-0.011398,-0.002796
-0.000179,-0.012389,-0.002787
-0.000268,-0.011474,-0.000653
-0.001244,-0.010543,0.000803
-0.001329,-0.010928,0.000287
-0.001072,-0.013196,-0.001065
-0.00259,-0.014637,-0.000962
-0.004527,-0.014192,-0.000334
-0.004673,-0.015048,-0.001427
-0.004646,-0.016892,-0.00324
-0.00528,-0.017224,-0.004327
-0.006199,-0.016467,-0.003237
-0.005659,-0.015855,-0.001706
-0.005235,-0.014692,-0.000896
-0.004695,-0.013598,-0.002002
-0.003385,-0.01459,-0.001772
-0.00131,-0.016863,-0.000539
-9.9e-05,-0.017884,8.3e-05
0.000173,-0.015912,-0.000256
0.000163,-0.014475,-0.00101
0.000322,-0.01442,-0.002429
0.000845,-0.014771,-0.003547
-0.000405,-0.015736,-0.004543
-0.003858,-0.016389,-0.005048
-0.004909,-0.015463,-0.002423
-0.002554,-0.013602,0.000664
-0.001262,-0.01237,0.001187
-0.002952,-0.012248,-0.000769
-0.003449,-0.012357,-0.003695
-0.001297,-0.010317,-0.00408
0.000816,-0.008229,-0.002949
0.002391,-0.008653,-0.003303
0.002526,-0.010239,-0.005354
0.000349,-0.01118,-0.006397
-0.002303,-0.011664,-0.00727
-0.003084,-0.011097,-0.006714
-0.002532,-0.008261,-0.003965
-0.002708,-0.006171,-0.00216
-0.004019,-0.007959,-0.003263
-0.005653,-0.010841,-0.005419
-0.005097,-0.011251,-0.006778
-0.003197,-0.010405,-0.006396
-0.002228,-0.009548,-0.005376
-0.002855,-0.009302,-0.003497
-0.002778,-0.009998,-0.003615
-0.002421,-0.011301,-0.004724
-0.001685,-0.012813,-0.002336
-0.000842,-0.014948,-0.000129
-0.001009,-0.017753,-0.000163
-0.001277,-0.01936,-0.001906
-0.000337,-0.019642,-0.002505
0.002767,-0.01914,-0.000877
0.007651,-0.020467,-0.000591
0.009456,-0.020667,-0.001581
0.005381,-0.019998,-0.001664
0.001114,-0.020321,-0.001674
-0.000814,-0.020496,-0.001162
-0.003693,-0.019029,-0.001126
-0.004769,-0.017834,-0.000828
-0.00286,-0.018183,-0.000349
-0.001509,-0.018085,0.001566
-0.002156,-0.016969,0.003164
-0.003316,-0.016243,0.002978
-0.002958,-0.014895,0.001454
-0.002044,-0.013558,-9.2e-05
-0.002368,-0.013652,-0.000515
-0.002802,-0.013051,-0.000777
-0.002545,-0.011685,-0.000852
-0.001512,-0.01091,-0.000158
-0.001261,-0.00958,-0.000945
-0.002618,-0.007184,-0.002121
-0.004492,-0.005115,-0.001784
-0.005835,-0.005811,-0.001697
-0.006051,-0.007566,-0.002192
-0.004536,-0.009169,-0.002172
-0.003605,-0.00948,-0.002452
-0.003724,-0.009029,-0.001883
-0.002969,-0.009569,-0.000126
-0.001278,-0.010643,2e-05
0.000252,-0.010915,-0.001815
0.001694,-0.010014,-0.002769
0.001205,-0.007973,-0.002541
-0.000873,-0.008344,-0.002854
-0.00192,-0.012026,-0.003311
-0.002516,-0.014447,-0.004306
-0.002302,-0.015451,-0.004663
-0.001846,-0.016276,-0.003516
-0.00259,-0.016819,-0.001441
-0.003431,-0.016132,0.000339
-0.003971,-0.015613,-0.000436
-0.003986,-0.01687,-0.001376
-0.003624,-0.0181,-0.00105
-0.004435,-0.017902,0.000732
-0.004275,-0.018364,0.001596
-0.001097,-0.019546,0.000448
0.001007,-0.017637,-0.001515
0.001607,-0.015351,-0.001456
0.002802,-0.014424,-0.000822
0.001927,-0.01556,-0.000925
-0.000561,-0.016675,-0.001949
-0.001697,-0.016096,-0.001682
-0.002087,-0.013909,-0.000251
-0.00123,-0.01206,-0.000271
6.2e-05,-0.012383,-0.001805
-0.001114,-0.013362,-0.002903
-0.002344,-0.013233,-0.003566
-0.0017,-0.012402,-0.004369
-0.001212,-0.011666,-0.006024
-0.003429,-0.011894,-0.008141
-0.005205,-0.011606,-0.008165
-0.00509,-0.011811,-0.006228
-0.004139,-0.011125,-0.005072
-0.003683,-0.01175,-0.005457
-0.003194,-0.013718,-0.00588
-0.003388,-0.013703,-0.005064
-0.003375,-0.011149,-0.005354
-0.003017,-0.009349,-0.0055
-0.003552,-0.010237,-0.004154
-0.003739,-0.011133,-0.002814
-0.003696,-0.010869,-0.002521
-0.004829,-0.01087,-0.002372
-0.006745,-0.010461,-0.003745
-0.006045,-0.01156,-0.003863
-0.003421,-0.013169,-0.001468
-0.002012,-0.014013,-0.001182
-0.002128,-0.014545,-0.003744
-0.002465,-0.014252,-0.005753
-0.002539,-0.014344,-0.005259
-0.003146,-0.014494,-0.003749
-0.003182,-0.014098,-0.002584
-0.002354,-0.013581,-0.001319
-0.00224,-0.013945,-0.001732
-0.001852,-0.012971,-0.002307
-0.001816,-0.011238,-0.002077
-0.00244,-0.012678,-0.003054
-0.00236,-0.015844,-0.004159
-0.003869,-0.015205,-0.003144
-0.004168,-0.013573,-0.001662
-0.002268,-0.013061,-1.7e-05
-0.001094,-0.011922,0.00063
-0.001391,-0.01112,0.000725
-0.002657,-0.012002,0.001176
-0.001965,-0.012657,0.001335
-0.000546,-0.012119,0.001604
-0.000269,-0.011148,0.00052
-0.002222,-0.010099,-0.002051
-0.004062,-0.009591,-0.004157
-0.003654,-0.009866,-0.003678
-0.00352,-0.009117,-0.001974
-0.005201,-0.007569,-0.002011
-0.005255,-0.006609,-0.003621
-0.005945,-0.007809,-0.004816
-0.00601,-0.009293,-0.004386
-0.003908,-0.009282,-0.003463
-0.001708,-0.007745,-0.002397
-0.001544,-0.005648,-0.002179
-0.002623,-0.004255,-0.001405
-0.002593,-0.003575,-0.000965
-0.001069,-0.004125,-0.002293
-0.0005,-0.005908,-0.003223
-0.001733,-0.007186,-0.003223
-0.001717,-0.007695,-0.00274
-0.00216,-0.008515,-0.002204
-0.0033,-0.012531,-0.001498
-0.006293,-0.015339,-0.000991
-0.006593,-0.014306,0.0005
-0.003577,-0.012959,0.000247
-0.000736,-0.013657,-0.000171
-0.000972,-0.015373,0.001457
-0.001605,-0.017015,0.003173
-0.001503,-0.019362,0.002969
-0.001202,-0.021287,0.001674
0.001,-0.021055,0.000705
0.002754,-0.020431,-1.8e-05
0.00146,-0.020016,0.000402
-0.000384,-0.018744,0.001743
-0.000833,-0.019454,0.002351
-0.000604,-0.02166,0.001464
0.000612,-0.021274,0.000641
0.002025,-0.018963,-0.000871
0.000728,-0.018779,-0.002479
-0.002543,-0.02085,-0.002816
-0.005601,-0.022758,-0.001368
-0.005428,-0.022649,0.000446
-0.003562,-0.021382,0.000579
-0.004367,-0.021215,-0.00128
-0.005154,-0.021059,-0.002266
-0.003302,-0.018539,-0.00221
-0.002247,-0.014376,-0.002185
-0.00187,-0.009912,-0.004111
-0.001117,-0.008904,-0.007253
0.000341,-0.009359,-0.008148
0.001761,-0.006493,-0.00731
0.000643,-0.000265,-0.006123
-0.002501,0.005321,-0.005765
-0.005692,0.006523,-0.005538
-0.006391,0.004347,-0.006345
-0.00514,0.001521,-0.007681
-0.003892,-0.002282,-0.007953
-0.003768,-0.00776,-0.007181
-0.004373,-0.013291,-0.006362
-0.004256,-0.016876,-0.008202
-0.002639,-0.017586,-0.008878
-0.002354,-0.016634,-0.005546
-0.002358,-0.016897,-0.003217
-0.002373,-0.01642,-0.003842
-0.000915,-0.015909,-0.005816
0.001168,-0.015245,-0.006063
0.000934,-0.016015,-0.005459
0.000349,-0.018533,-0.00407
-0.001039,-0.01936,-0.001987
-0.003179,-0.018361,-0.000976
-0.003186,-0.016101,-0.000394
-0.001495,-0.014299,0.001319
-0.001681,-0.014731,0.00253
-0.001856,-0.016148,0.001348
-0.001032,-0.01868,-0.0006
-0.000896,-0.018559,-0.001138
-0.002281,-0.015911,-2.3e-05
-0.002703,-0.015918,0.001422
0.000279,-0.016474,0.002862
0.00251,-0.016356,0.003749
0.00164,-0.015216,0.003117
0.000329,-0.013809,0.001874
0.000435,-0.013075,0.000803
0.000918,-0.013846,-0.000128
0.001652,-0.014957,-0.00121
0.002101,-0.015032,-0.002032
0.000764,-0.013781,-0.003891
-0.001829,-0.011908,-0.00544
-0.004185,-0.010224,-0.004201
-0.005768,-0.008897,-0.001777
-0.008841,-0.006288,-0.000813
-0.010139,-0.005366,-0.00123
-0.008555,-0.007475,-0.003677
-0.008999,-0.008887,-0.00512
-0.00958,-0.010199,-0.005683
-0.007846,-0.011783,-0.005966
-0.004092,-0.012236,-0.005642
-0.000293,-0.011601,-0.005264
0.000972,-0.011475,-0.005199
-9.1e-05,-0.015006,-0.004118
0.000412,-0.018444,-0.002961
0.000662,-0.018334,-0.002375
0.000365,-0.015205,-0.002492
0.001223,-0.013646,-0.001893
0.003084,-0.014227,-0.000586
0.002965,-0.015923,0.001015
0.001405,-0.017497,0.002745
0.000637,-0.019521,0.003388
0.001083,-0.019334,0.003054
0.000133,-0.017749,0.001231
-0.002101,-0.018541,0.000655
-0.002151,-0.020727,0.001777
-0.000801,-0.021567,0.001668
0.000918,-0.020808,0.001219
0.001801,-0.018775,0.001181
0.000504,-0.0173,-0.000503
-0.00133,-0.015147,-0.004139
-0.00343,-0.013209,-0.005393
-0.003415,-0.010389,-0.003152
-0.001554,-0.008468,-0.002396
-0.000775,-0.008342,-0.004737
-0.001343,-0.009309,-0.00566
-0.003652,-0.011013,-0.002274
-0.006624,-0.011657,0.001017
-0.008054,-0.010461,0.001405
-0.007979,-0.007926,0.000922
-0.008294,-0.007753,0.001389
-0.007357,-0.008346,0.002399
-0.005278,-0.006934,0.000754
-0.002789,-0.003047,-0.002902
-0.000948,-0.003503,-0.004285
-0.00231,-0.00653,-0.004913
-0.004748,-0.008048,-0.004494
-0.006212,-0.008462,-0.005312
-0.006605,-0.007667,-0.0073
-0.005249,-0.006332,-0.009619
-0.003635,-0.005972,-0.009758
-0.00393,-0.008013,-0.007546
-0.005773,-0.008818,-0.00631
-0.006254,-0.007438,-0.007251
-0.004353,-0.008318,-0.006986
-0.003409,-0.0109,-0.005639
-0.003522,-0.013242,-0.005539
-0.003119,-0.015742,-0.006053
-0.002033,-0.017324,-0.006162
-0.00103,-0.01734,-0.005726
-0.00065,-0.015727,-0.005106
-0.001442,-0.014386,-0.00468
-0.002402,-0.014552,-0.003549
-0.002081,-0.016164,-0.001996
-0.00131,-0.018465,-0.000521
-0.001288,-0.019428,0.001396
0.000516,-0.01921,0.003129
0.004311,-0.019147,0.002166
0.00638,-0.018231,0.000948
0.0059,-0.016366,0.000843
0.005948,-0.017033,0.001331
0.007882,-0.019944,0.000996
0.007463,-0.022121,-0.001
0.005105,-0.02021,-0.003441
0.003865,-0.016329,-0.003757
0.003788,-0.015324,-0.002032
0.002651,-0.015918,-0.000282
0.000207,-0.016388,-0.000309
-0.000415,-0.015489,-0.001793
0.001242,-0.013656,-0.003169
0.001982,-0.012037,-0.003401
0.001012,-0.011049,-0.002353
0.000222,-0.010896,-0.001257
0.000832,-0.008918,0.000336
0.000747,-0.008255,0.001864
-0.000852,-0.009061,0.001915
-0.00329,-0.009661,0.00015
-0.004921,-0.008571,-0.000254
-0.004783,-0.008135,0.000518
-0.003701,-0.009806,0.00114
-0.002589,-0.011931,0.00168
-0.002255,-0.012944,0.001751
-0.001843,-0.012905,0.001229
-0.000692,-0.012572,0.000886
-0.000602,-0.012673,-0.000526
-0.002759,-0.01352,-0.002326
-0.004148,-0.015992,-0.00381
-0.004881,-0.017602,-0.004177
-0.005089,-0.016302,-0.003546
-0.00414,-0.015047,-0.002476
-0.003856,-0.013568,-0.003148
-0.004311,-0.013054,-0.00297
-0.005878,-0.014864,-0.000825
-0.006887,-0.016945,0.001072
-0.006412,-0.017419,0.001698
-0.006679,-0.016887,0.001739
-0.007869,-0.016009,0.000739
-0.00784,-0.015926,-0.001098
-0.008711,-0.016497,-0.00265
-0.009216,-0.016637,-0.002857
-0.008554,-0.015762,-0.002181
-0.008641,-0.015961,-0.002078
-0.009459,-0.016079,-0.003047
-0.008648,-0.016965,-0.004345
-0.007663,-0.015801,-0.004469
-0.00812,-0.012182,-0.002538
-0.009127,-0.011376,-0.000912
-0.008202,-0.013389,-0.001962
-0.006811,-0.01346,-0.002654
-0.007448,-0.011378,-0.002295
-0.007509,-0.008824,-0.0028
-0.005894,-0.006193,-0.004931
-0.003744,-0.004946,-0.006266
-0.004174,-0.007137,-0.006539
-0.004125,-0.009025,-0.004751
-0.002378,-0.008465,-0.001367
-0.00226,-0.009064,-0.000384
-0.000365,-0.009659,-0.001947
0.002635,-0.008214,-0.004303
0.004259,-0.00717,-0.005539
0.005682,-0.008503,-0.004976
0.006351,-0.009305,-0.003621
0.005062,-0.007679,-0.002494
0.004,-0.005955,-0.001829
0.002831,-0.006563,-0.001548
0.000226,-0.010318,-0.001938
-0.001401,-0.013999,-0.001706
-0.000351,-0.016626,-0.001174
0.000893,-0.017803,-0.001572
-0.000873,-0.018091,-0.002298
-0.00171,-0.017929,-0.001906
-0.000781,-0.018622,-0.001113
-0.001182,-0.018956,0.000323
-0.001521,-0.018978,0.002218
-0.00124,-0.018609,0.003261
-0.001017,-0.018702,0.002629
-0.000886,-0.020071,0.002011
-0.000478,-0.020162,0.002097
-0.001823,-0.018054,0.001362
-0.002495,-0.017929,0.000581
-0.002182,-0.020529,-0.000787
-0.000709,-0.020216,-0.001672
0.003471,-0.017208,-0.001661
0.005603,-0.016873,-0.002786
0.004436,-0.017905,-0.002004
0.000839,-0.016968,-0.000222
-0.003197,-0.014585,-0.000281
-0.005132,-0.013203,-0.002136
-0.005119,-0.01219,-0.003844
-0.004791,-0.011232,-0.00436
-0.003346,-0.011136,-0.004015
-0.00091,-0.011126,-0.004116
-0.00075,-0.009216,-0.004487
-0.001627,-0.006733,-0.005456
-0.000832,-0.004528,-0.00655
-0.000871,-0.004635,-0.007954
-0.001092,-0.005891,-0.008679
-0.000719,-0.005605,-0.00705
-0.001324,-0.004272,-0.005682
-0.002773,-0.00586,-0.005509
-0.001918,-0.006805,-0.006491
0.000955,-0.00484,-0.006786
0.001597,-0.004647,-0.005559
0.000496,-0.007216,-0.002634
0.000301,-0.010203,-0.000272
-0.000763,-0.009829,-0.000237
-0.002785,-0.008516,-0.00138
-0.003516,-0.010493,-0.001832
-0.004085,-0.013646,-0.001619
-0.005879,-0.015317,0.000126
-0.005808,-0.015728,0.00102
-0.005284,-0.016416,-5.2e-05
-0.004306,-0.01717,-0.001509
-0.00366,-0.0181,-0.002454
-0.003836,-0.017889,-0.002451
-0.005389,-0.016625,-0.000714
-0.005155,-0.016151,0.000442
-0.003709,-0.016757,0.000503
-0.004134,-0.016949,0.000504
-0.0038,-0.016957,0.001642
-0.00384,-0.016794,0.002779
-0.006877,-0.014615,0.002017
-0.009462,-0.013278,0.000817
-0.007641,-0.01375,0.00075
-0.003566,-0.014558,0.002253
-0.001249,-0.014592,0.001332
-0.001312,-0.014744,-0.002497
-0.002296,-0.013628,-0.004494
-0.003196,-0.01206,-0.004
-0.004223,-0.011392,-0.001803
-0.004362,-0.009788,-0.001282
-0.004199,-0.007708,-0.003
-0.004193,-0.007481,-0.00516
-0.003308,-0.008306,-0.006732
-0.001895,-0.008707,-0.007203
-0.001532,-0.009084,-0.006749
-0.001917,-0.009335,-0.007862
-0.000965,-0.008627,-0.010745
0.000394,-0.007249,-0.011947
0.001894,-0.006889,-0.010191
0.001805,-0.007283,-0.007506
-0.000868,-0.008458,-0.006133
-0.003182,-0.009615,-0.005204
-0.00376,-0.009551,-0.003692
-0.003335,-0.008754,-0.00248
-0.001633,-0.009867,-0.002704
0.000257,-0.012515,-0.003565
0.000191,-0.014792,-0.002921
-0.001501,-0.016273,-0.001176
-0.001167,-0.017021,0.000164
0.001349,-0.018006,0.000172
0.002308,-0.019158,1.5e-05
0.002385,-0.018381,-0.000795
0.002476,-0.017796,-0.001391
0.001407,-0.018308,-0.0008
-0.00012,-0.020184,-0.000773
-0.002289,-0.022403,-0.002162
-0.003642,-0.022945,-0.001855
-0.002987,-0.021956,0.000769
-0.002554,-0.021246,0.001509
-0.004593,-0.021591,0.000918
-0.007455,-0.020692,0.000192
-0.007533,-0.018866,-0.001887
-0.006998,-0.016145,-0.00297
-0.006358,-0.014931,-0.000651
-0.005024,-0.015207,0.001977
-0.003023,-0.01627,0.002132
-0.00154,-0.017506,5.9e-05
0.000209,-0.018125,-0.000839
0.001433,-0.016948,-9.7e-05
3.9e-05,-0.014314,-0.000758
-0.001314,-0.011856,-0.004337
-0.000727,-0.009155,-0.005542
0.000777,-0.007141,-0.003969
0.001477,-0.007492,-0.004465
0.001173,-0.007899,-0.006877
-0.000581,-0.007662,-0.006249
-0.001684,-0.007135,-0.003937
-0.001636,-0.007986,-0.000218
-0.001268,-0.009576,0.000947
0.000137,-0.009559,0.000918
0.002545,-0.010467,-0.000378
0.004386,-0.011919,-0.00308
0.004665,-0.011469,-0.004028
0.003199,-0.009229,-0.00136
0.00152,-0.006789,0.002074
9e-05,-0.007834,0.003119
-0.001067,-0.011509,0.001414
-0.002297,-0.014006,-0.000932
-0.002836,-0.015288,-0.001453
-0.002066,-0.015304,-0.000218
-0.000997,-0.014155,-0.000614
-0.000249,-0.013629,-0.001057
-0.001121,-0.014776,-0.00027
-0.001866,-0.017929,0.000627
-0.000539,-0.019006,0.00053
0.000268,-0.017356,-3e-05
0.000855,-0.016522,-0.000577
0.002359,-0.015498,-0.001205
0.000768,-0.014464,-0.000161
-0.004247,-0.015112,0.001726
-0.006907,-0.016525,0.00079
-0.004535,-0.017947,-0.000183
-0.001984,-0.018004,-0.00097
-0.001505,-0.015879,-0.003186
-0.001219,-0.013684,-0.005427
3.2e-05,-0.01362,-0.006993
0.00081,-0.012074,-0.006709
0.001271,-0.011007,-0.005592
0.000479,-0.011421,-0.005363
-0.000958,-0.010639,-0.005553
-0.000845,-0.009582,-0.005525
0.000491,-0.010085,-0.00642
2e-05,-0.012057,-0.006839
-0.002843,-0.012559,-0.006596
-0.007705,-0.011634,-0.005889
-0.009458,-0.008311,-0.004808
-0.006351,-0.006294,-0.002661
-0.004604,-0.007056,-0.000908
-0.004157,-0.007508,0.000474
-0.00369,-0.006372,0.000607
-0.003163,-0.006861,-0.000299
-0.004076,-0.008029,-0.001097
-0.005709,-0.009217,-0.000237
-0.007742,-0.010256,0.000916
-0.007744,-0.010817,0.001184
-0.004906,-0.010904,0.000646
-0.003628,-0.012198,-0.001198
-0.00414,-0.014431,-0.002143
-0.005539,-0.014445,-0.001168
-0.005947,-0.013738,-0.00011
-0.006905,-0.015783,-0.001401
-0.006791,-0.016708,-0.001787
-0.005084,-0.0167,-0.001497
-0.002635,-0.017655,-0.0014
-0.001751,-0.017853,-0.000939
-0.002801,-0.016939,0.000182
-0.004583,-0.018007,0.002308
-0.004871,-0.02008,0.00262
-0.004573,-0.019906,-0.000983
-0.003854,-0.020178,-0.004926
-0.001162,-0.021506,-0.004934
0.001418,-0.022294,-0.003589
0.002494,-0.020942,-0.003907
0.001514,-0.019484,-0.005436
-0.001229,-0.018058,-0.004217
-0.001431,-0.016556,-0.002776
-0.001559,-0.014058,-0.002564
-0.002695,-0.009608,-0.003103
-0.003023,-0.005373,-0.004086
-0.002859,-0.00103,-0.005098
-0.003795,0.005256,-0.004688
-0.005194,0.01037,-0.003733
-0.004494,0.009328,-0.004166
-0.002205,0.004598,-0.004802
-0.001683,0.001371,-0.005478
-0.002188,-0.000159,-0.00555
-0.001018,-0.002641,-0.00481
-0.001398,-0.004364,-0.004034
-0.002792,-0.006042,-0.0032
-0.002945,-0.009226,-0.003816
-0.002533,-0.011374,-0.003626
-0.00345,-0.01128,-0.00457
-0.003587,-0.011695,-0.006995
-0.002231,-0.013506,-0.008162
-0.001118,-0.015053,-0.00677
-0.000594,-0.015314,-0.005303
-0.000228,-0.016367,-0.005711
0.00191,-0.019292,-0.004099
0.004284,-0.021902,-0.001593
0.003806,-0.022966,-0.000178
0.002076,-0.022276,-0.000232
-0.000474,-0.022155,-0.000971
-0.001672,-0.023884,-0.001327
-0.000955,-0.024002,-0.000237
-2.5e-05,-0.022114,0.00122
0.000588,-0.020891,0.00118
0.000785,-0.02117,0.001313
0.001426,-0.019841,0.003038
0.002505,-0.017085,0.005518
0.002592,-0.016667,0.006464
0.001094,-0.018072,0.004275
-0.001488,-0.017985,0.001678
-0.001682,-0.015619,0.002688
-0.000424,-0.014399,0.002368
-0.001529,-0.016284,0.000438
-0.001127,-0.01725,-4.4e-05
0.001334,-0.016676,-0.00016
0.002267,-0.015116,-0.000423
6.7e-05,-0.013673,-0.0015
-0.003744,-0.012578,-0.002964
-0.005202,-0.011856,-0.002923
-0.005316,-0.011359,-0.001521
-0.005246,-0.010997,-0.00038
-0.005204,-0.01091,-0.000447
-0.003717,-0.009721,-0.001984
-0.002232,-0.009563,-0.003803
-0.004299,-0.01128,-0.006691
-0.007289,-0.012289,-0.006396
-0.007208,-0.01262,-0.004992
-0.003772,-0.012886,-0.004967
-0.002958,-0.013594,-0.005357
-0.004409,-0.014062,-0.00497
-0.00552,-0.012879,-0.003045
-0.006065,-0.011731,-0.002379
-0.004206,-0.012529,-0.002296
-0.001611,-0.013446,-0.002193
-0.000743,-0.014115,-0.002692
-0.000818,-0.017117,-0.003293
-0.002074,-0.01887,-0.00443
-0.004196,-0.017627,-0.005215
-0.004457,-0.016903,-0.006269
-0.003331,-0.016184,-0.007279
-0.002033,-0.015981,-0.007391
-0.002008,-0.01778,-0.006203
-0.004113,-0.018844,-0.004397
-0.005932,-0.01878,-0.004579
-0.005168,-0.018967,-0.004591
-0.002217,-0.017976,-0.002821
-0.000389,-0.016619,-0.001611
-0.001162,-0.015043,-0.000532
-0.001782,-0.012829,0.001345
-0.00066,-0.012716,0.002857
-0.000819,-0.014531,0.001909
-0.002209,-0.015585,0.000156
-0.002719,-0.014719,0.000254
-0.001223,-0.012742,0.001042
0.000755,-0.011266,0.002155
-0.000445,-0.009071,0.002562
-0.003502,-0.008865,0.002493
-0.005367,-0.00933,0.001849
-0.00405,-0.007853,0.001243
-0.001171,-0.006779,-0.000372
-0.000751,-0.006123,-0.002342
-0.000883,-0.004966,-0.002995
2.2e-05,-0.004838,-0.003437
0.000164,-0.005646,-0.004002
-0.00033,-0.006374,-0.005856
-0.000744,-0.006804,-0.007887
0.000651,-0.008278,-0.00739
0.001583,-0.0105,-0.005183
0.002145,-0.009547,-0.00375
0.002727,-0.007768,-0.003351
0.002075,-0.00874,-0.002638
0.000815,-0.012233,-0.001847
-0.000622,-0.01499,-0.002192
-0.001847,-0.0155,-0.003701
-0.002428,-0.015812,-0.00369
-0.003883,-0.016493,-0.003126
-0.003009,-0.015427,-0.002416
5e-05,-0.013823,-0.001714
0.001152,-0.015748,-0.001203
0.000356,-0.019633,-0.00241
-0.000557,-0.019148,-0.004247
0.000794,-0.016781,-0.004196
0.000513,-0.016726,-0.002903
-0.001456,-0.01844,-0.00161
-0.002265,-0.019557,-1.3e-05
-0.000701,-0.01845,3.2e-05
0.001141,-0.016781,-0.001697
0.0008,-0.016752,-0.003703
-0.000533,-0.016694,-0.00419
-0.001415,-0.015191,-0.002494
-0.000578,-0.013388,-0.000622
0.000332,-0.011586,-0.000844
-0.00083,-0.010996,-0.000785
-0.001022,-0.012107,0.000172
-0.002373,-0.012032,0.002257
-0.003949,-0.010454,0.00212
-0.004027,-0.007946,0.001178
-0.00268,-0.007028,0.001171
-0.001397,-0.007393,-3.5e-05
-0.001642,-0.00765,-0.002169
-0.004959,-0.008838,-0.002405
-0.007012,-0.010514,-0.00045
-0.005297,-0.010368,0.000855
-0.004281,-0.009343,0.0013
-0.005797,-0.010843,-0.000423
-0.006825,-0.012934,-0.004212
-0.004808,-0.013151,-0.004385
-0.002754,-0.012378,-0.00173
-0.001287,-0.013181,-0.001689
0.000546,-0.013821,-0.003637
0.003297,-0.013595,-0.004528
0.002159,-0.013355,-0.004053
-0.001442,-0.012906,-0.002964
-0.003343,-0.011915,-0.001047
-0.003519,-0.011412,0.000308
-0.004311,-0.013106,-0.000931
-0.006522,-0.015735,-0.002197
-0.006273,-0.017201,-0.003127
-0.004359,-0.017957,-0.003523
-0.003607,-0.018037,-0.00344
-0.004718,-0.01901,-0.002278
-0.00566,-0.019122,-0.001957
-0.004466,-0.018559,-0.0023
-0.003285,-0.019607,-0.001749
-0.002252,-0.021273,-0.000339
-0.000998,-0.021138,0.000504
-0.000397,-0.019253,0.000602
-0.000678,-0.016962,0.000449
-8.9e-05,-0.015285,0.000459
-0.001199,-0.015215,0.000777
-0.003887,-0.015123,0.002028
-0.005171,-0.01366,0.003152
-0.004096,-0.011718,0.002433
-0.001448,-0.010877,-8.5e-05
-0.00083,-0.01051,-0.001996
-0.000762,-0.009419,-0.001005
-0.001387,-0.006328,-0.000669
-0.004488,-0.005481,-0.001485
-0.00613,-0.007987,-0.002663
-0.00551,-0.010479,-0.003191
-0.005196,-0.010657,-0.003293
-0.00474,-0.009818,-0.004535
-0.004783,-0.008916,-0.006597
-0.005731,-0.008015,-0.00805
-0.005868,-0.008506,-0.00807
-0.00421,-0.010069,-0.007555
-0.003409,-0.010321,-0.007322
-0.004302,-0.009285,-0.006278
-0.004487,-0.009675,-0.004218
-0.002706,-0.009975,-0.001927
-0.001439,-0.009423,-0.00038
-0.001501,-0.009494,-0.000837
-0.002449,-0.011101,-0.001764
-0.003992,-0.011327,-0.001451
-0.004857,-0.010014,-0.002288
-0.00455,-0.011552,-0.004343
-0.004898,-0.014979,-0.003914
-0.005494,-0.015319,-0.002501
-0.004884,-0.015106,-0.002671
-0.004728,-0.017163,-0.002174
-0.005378,-0.018292,-0.001955
-0.00664,-0.018299,-0.003039
-0.004713,-0.018292,-0.004118
