ch_0,ch_1,ch_2
-0.02495878106856253,-0.0013928826092524105,-0.025234101485693827
-0.02497323657735251,-0.001763713498803554,-0.02330087954760529
-0.02358438359806314,0.0007896946954133455,-0.022704714865540154
-0.02328410482732579,-7.125980516775599e-05,-0.023048305592965335
-0.024882036086637527,-0.0024429352833976736,-0.02333908742002677
-0.026194731617579237,-0.004424561666382942,-0.024214568838942796
-0.025487071980023757,-0.0043845680011145305,-0.02683815182535909
-0.022889074898557737,-0.0029755221930827247,-0.02713968206080608
-0.021268102500471286,-0.002918052587119746,-0.02396172749286052
-0.021414763978100382,-0.004374325271783164,-0.021095767806400545
-0.021640717022819445,-0.003567630983525305,-0.02165996193070896
-0.0217943343159277,-0.0018541049939813092,-0.023843071176088415
-0.021951476810500026,-0.0015042940049170284,-0.024915865651564673
-0.021690431822207756,-0.0012074003734596772,-0.025312921934528276
-0.021639711121679284,-0.0028391127671056893,-0.023513763153459877
-0.024160364773706533,-0.004000679837190546,-0.02227681216027122
-0.023703423721599393,-0.0034676634186325828,-0.02163398494303692
-0.021958730940241367,-0.003197706519131316,-0.020284098354750313
-0.021862733774469234,-0.003032019549209508,-0.019846127543132752
-0.022366588382283226,-0.003190209781678277,-0.020918148948112503
-0.023284625058295205,-0.0046863124225637875,-0.021922840460320003
-0.024281014702864923,-0.005548990429815603,-0.022418373191612773
-0.024933427994255908,-0.0051328734116395935,-0.023103291823645122
-0.02434828638797626,-0.004654110853152815,-0.02304303416167386
-0.023374612283078022,-0.00390303921449231,-0.023375265300273895
-0.024396060325670987,-0.004109380824957043,-0.02498973481124267
-0.02615662924654316,-0.005378190053306753,-0.02506017881387379
-0.026360712581663392,-0.006354845936584752,-0.02370864422118757
-0.025805369659792632,-0.0058318937590229325,-0.0240276367549086
-0.024814582502585836,-0.004802804596693022,-0.02466465230099857
-0.024589944587205537,-0.004250860001775436,-0.02629887603688985
-0.02519044755899813,-0.004451630047697108,-0.02751975625869818
-0.02572782068455126,-0.004079111477039987,-0.02692183079489041
-0.025244407879654318,-0.004547668140730821,-0.025131199436145835
-0.023847887860029005,-0.005531668193725636,-0.024344051780644804
-0.02389570181549061,-0.005174872512725415,-0.02451799446134828
-0.025067936803679913,-0.0030708008580404567,-0.02425883758405689
-0.025638859369792044,-0.0014305667264125077,-0.024466298782499507
-0.0241129473579349,-0.0015590885595884174,-0.025591691155568697
-0.02167638740502298,-0.001827895175665617,-0.024277363991132006
-0.020378267436171882,-0.0015302969131880673,-0.022454376448877156
-0.02098475852108095,-0.001014441863844695,-0.022652719053439796
-0.021900070350966416,-0.0015136561160034034,-0.022567481209989637
-0.022998203348834068,-0.001736757099024544,-0.021141331671969965
-0.022843931219540536,-0.002041679636022309,-0.020481775209191255
-0.022229218302527443,-0.0026865602649195353,-0.022436066501541063
-0.021613052012980916,-0.0037866329876123928,-0.024342554752365686
-0.02016868893406354,-0.0031847328045842005,-0.024110868253046647
-0.019130937289446592,-0.0025062340682779904,-0.023839189452701248
-0.01963394788617734,-0.0029254208584461594,-0.023334729121415876
-0.020416646293597296,-0.0032896896300371736,-0.023222142772283405
-0.020649513317039236,-0.0036156911846774165,-0.023079961465555243
